Product ID;Product;Brand;Category;pricing_role_category;URL;Price;Image URL;__rowIndex;__id
784415;EA Advanced Ceramide Lift&Firm Eye Cream 15 ML;Elizabeth Arden;Skin care;C;https://www.kicks.fi/haku?search-query=784415;;https://images.matas.dk/encode/784415_1_20231024005443.jpg;20849;784415
885733;LA Pr Eclat Mousse 200 ml;Lancôme;Skin care;B;https://www.kicks.fi/haku?search-query=885733;;;20850;885733
844631;Ambre Solaire Natural Bronzer Self Tan Lotion 175 ml FLP;Garnier;Skin care;C;https://www.kicks.fi/haku?search-query=844631;;https://images.matas.dk/encode/3600542624770_20250121180100.jpg;20851;844631
855513;Van Gils Strictly For Men Edt Spray 50 Ml;Van Gils;Fragrances;C;https://www.kicks.fi/haku?search-query=855513;;https://images.matas.dk/encode/8710919132083_20250513180544.jpg;20852;855513
709800;EA Ceramide Purifying Cream Cleanser 125 Ml;Elizabeth Arden;Skin care;C;https://www.kicks.fi/haku?search-query=709800;;https://images.matas.dk/encode/709800_1_20231024163054.jpg;20853;709800
829753;SHI Sun Face cream spf50+  50 ML;Shiseido;Skin care;C;https://www.kicks.fi/haku?search-query=829753;;https://images.matas.dk/encode/768614212348_20240223103529.jpg;20854;829753
748928;Hairlust/ Bamboo Hair Towel Wrap, White;Hairlust;Sleep and relaxation;A;https://www.kicks.fi/haku?search-query=748928;;https://images.matas.dk/encode/5714628000292_20250306180557.jpg;20855;748928
1006655;BY TERRY Ombre Blackstar Eyeshadow 103. Matte Toffee;By Terry;Makeup;C;https://www.kicks.fi/haku?search-query=1006655;;https://images.matas.dk/encode/3700076461770_1_20240826164148.jpg;20856;1006655
768596;Carolina Herrera Very Good Girl EDP 50 ml (X);Carolina Herrera;Fragrances;B;https://www.kicks.fi/haku?search-query=768596;;https://images.matas.dk/encode/8411061043875_20250526180516.jpg;20857;768596
834546;Erborian CC Water Doré 40 ml;Erborian;Makeup;C;https://www.kicks.fi/haku?search-query=834546;;https://images.matas.dk/encode/8809255786118_20240321154025.jpg;20858;834546
804941;Bobbi Brown Crushed Oil-Infused Gloss 05 Love Letter (G);Bobbi Brown;Makeup;C;https://www.kicks.fi/haku?search-query=804941;;https://images.matas.dk/encode/804941_1_20231023104245.jpg;20859;804941
803383;DIOR DSHOW ON STAGE CRAYON 099 INT23;DIOR;Makeup;B;https://www.kicks.fi/haku?search-query=803383;;;20860;803383
1013436;rom&nd Glasting Color Gloss 03 Rose Finch;rom&nd;Makeup;C;https://www.kicks.fi/haku?search-query=1013436;;https://images.matas.dk/encode/8809625248819_1_20241220180800.jpg;20861;1013436
729261;D&G The Only One EDP 50 Ml (W);Dolce & Gabbana;Fragrances;C;https://www.kicks.fi/haku?search-query=729261;;;20862;729261
833003;Wonderskin Wonder Blading Top Gloss Blue Glitter;Wonderskin;Makeup;C;https://www.kicks.fi/haku?search-query=833003;;https://images.matas.dk/encode/850007254896_20250422181025.jpg;20863;833003
1014016;Kylie HYBRID BLUSH Petal 4 g (G);Kylie Cosmetics;Makeup;B;https://www.kicks.fi/haku?search-query=1014016;;https://images.matas.dk/encode/4064941147107_20251219180701.jpg;20864;1014016
829524;Essie Gel Couture 252 Fab Florals Fab;essie;Makeup;C;https://www.kicks.fi/haku?search-query=829524;;https://images.matas.dk/encode/30161108_20260114180300.jpg;20865;829524
785674;LU Nordic Bloom Vitality Anti-W & Revit. Overnight Balm;Lumene;Skin care;A;https://www.kicks.fi/haku?search-query=785674;;https://images.matas.dk/encode/6412600837346_20240820104832.jpg;20866;785674
811872;Fenty Match Stix Highligther Crown’d;FENTY;Makeup;C;https://www.kicks.fi/haku?search-query=811872;;https://images.matas.dk/encode/840026658409_20251209181017.jpg;20867;811872
685450;NYX PMU Soft matte lip cream - prague (G);NYX PROFESSIONAL MAKEUP;Makeup;C;https://www.kicks.fi/haku?search-query=685450;;https://images.matas.dk/encode/685450_1.jpg;20868;685450
816317;NYX PMU Zero To Brow Gel Chocolate (U);NYX PROFESSIONAL MAKEUP;Makeup;C;https://www.kicks.fi/haku?search-query=816317;;https://images.matas.dk/encode/816317_1.jpg;20869;816317
803837;GOSH Lip Filler 001 Baby;Gosh Copenhagen;Makeup;C;https://www.kicks.fi/haku?search-query=803837;;https://images.matas.dk/encode/803837_1_20231024085039.jpg;20870;803837
814613;BI Blue Peptides Uplift Moisturizing Night Cream 5;Biotherm;Skin care;A;https://www.kicks.fi/haku?search-query=814613;;https://images.matas.dk/encode/3614274096934_20240220164616.jpg;20871;814613
803137;D&G Dolce Violet EDT 50ml;Dolce & Gabbana;Fragrances;C;https://www.kicks.fi/haku?search-query=803137;;https://images.matas.dk/encode/8057971183791_20250508083300.jpg;20872;803137
823698;BABOR Moisturizing Serum 30 ml;BABOR;Skin care;C;https://www.kicks.fi/haku?search-query=823698;;https://images.matas.dk/encode/4015165359531_20231214003722.jpg;20873;823698
1024010;LOR Infaillible Skin Ink Foundation 15 Neutral 15 ml;L’Oréal Paris;Makeup;B;https://www.kicks.fi/haku?search-query=1024010;;https://images.matas.dk/encode/3600524190156_7_20250820180200.jpg;20874;1024010
